port_id,port_name,country_code,water_body,latitude,longitude
35700,Folkestone Harbour,United Kingdom,English Channel; North Atlantic Ocean,51.083333,1.2
35830,Fecamp,France,English Channel; North Atlantic Ocean,49.766667,0.366667
36855,Montoir,France,Bay of Biscay; North Atlantic Ocean,47.3,-2.133333
37350,Bermeo,Spain,Bay of Biscay; North Atlantic Ocean,43.416667,-2.716667
31890,Dunbar,United Kingdom,North Sea; North Atlantic Ocean,56,-2.516667
32830,Aultbea,United Kingdom,North Atlantic Ocean,57.833333,-5.583333
32850,Gairloch,United Kingdom,North Atlantic Ocean,57.716667,-5.683333
32900,Kyle Of Lochalsh,United Kingdom,North Atlantic Ocean,57.283333,-5.716667
38380,Adra,Spain,Mediterranean Sea; North Atlantic Ocean,36.733333,-3.033333
38410,Aguilas,Spain,Mediterranean Sea; North Atlantic Ocean,37.4,-1.566667
34950,Swansea,United Kingdom,Bristol Channel; North Atlantic Ocean,51.616667,-3.95
38160,Santa Cruz De Tenerife,Spain,North Atlantic Ocean,28.466667,-16.233333
35715,Ramsgate,United Kingdom,English Channel; North Atlantic Ocean,51.333333,1.416667
32950,Uig,United Kingdom,North Atlantic Ocean,57.583333,-6.35
34610,Workington,United Kingdom,Irish Sea; North Atlantic Ocean,54.566667,-3.633333
38460,Puerto De Gandia,Spain,Balearic Sea; Mediterranean Sea; North Atlantic Ocean,39,-0.15
31980,Rosyth,United Kingdom,North Sea; North Atlantic Ocean,56.016667,-3.433333
46440,Port Gentil,Gabon,Gulf of Guinea; North Atlantic Ocean,-0.7,8.8
32230,Peterhead,United Kingdom,North Sea; North Atlantic Ocean,57.5,-1.783333
510,Vestmannaeyjar,Iceland,North Atlantic Ocean,63.433333,-20.283333
35880,Port De Caen,France,English Channel; North Atlantic Ocean,49.183333,-0.35
27740,Pori,Finland,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean,61.483333,21.8
32820,Ullapool,United Kingdom,North Atlantic Ocean,57.9,-5.15
31690,Scarborough,United Kingdom,North Sea; North Atlantic Ocean,54.283333,-0.4
32930,Portree Harbor,United Kingdom,North Atlantic Ocean,57.416667,-6.2
34590,Silloth,United Kingdom,Irish Sea; North Atlantic Ocean,54.866667,-3.4
33280,Port Ellen,United Kingdom,North Atlantic Ocean,55.633333,-6.2
37470,Santander,Spain,Bay of Biscay; North Atlantic Ocean,43.466667,-3.783333
35250,Penzance,United Kingdom,English Channel; North Atlantic Ocean,50.116667,-5.533333
27755,Tahkoluoto,Finland,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean,61.633333,21.4
33550,Troon,United Kingdom,North Atlantic Ocean,55.55,-4.683333
38435,Torrevieja,Spain,Mediterranean Sea; North Atlantic Ocean,37.966667,-0.683333
27850,Tolkkinen,Finland,Gulf of Finland; Baltic Sea; North Atlantic Ocean,60.033333,25.583333
31360,Whitstable,United Kingdom,North Sea; North Atlantic Ocean,51.366667,1.033333
31700,Whitby,United Kingdom,North Sea; North Atlantic Ocean,54.483333,-0.616667
28210,Porvoo,Finland,Gulf of Finland; Baltic Sea; North Atlantic Ocean,60.3,25.633333
38940,Saint-Raphael,France,Mediterranean Sea; North Atlantic Ocean,43.416667,6.766667
38398,Puerto De Garrucha,Spain,Mediterranean Sea; North Atlantic Ocean,37.183333,-1.816667
38280,Rota,Spain,North Atlantic Ocean,36.616667,-6.333333
35885,Ouistreham,France,English Channel; North Atlantic Ocean,49.283333,-0.25
33480,Renfrew,United Kingdom,North Atlantic Ocean,55.883333,-4.383333
38150,Santa Cruz De La Palma,Spain,North Atlantic Ocean,28.683333,-17.75
38780,Port-de-Bouc,France,Gulf of Lion; Mediterranean Sea; North Atlantic Ocean,43.4,4.983333
38730,Port-La-Nouvelle,France,Gulf of Lion; Mediterranean Sea; North Atlantic Ocean,43.016667,3.066667
35040,Sharpness,United Kingdom,Bristol Channel; North Atlantic Ocean,51.716667,-2.483333
56590,Pohnpei Harbor,Federated States of Micronesia,North Pacific Ocean,6.983333,158.2
90,Skerjafjordur,Iceland,North Atlantic Ocean,64.15,-22.016667
62400,Imari,Japan,Korea Strait; North Pacific Ocean,33.283333,129.883333
10620,Falmouth,Jamaica,Caribbean Sea; North Atlantic Ocean,18.483333,-77.65
62190,Hososhima Ko,Japan,East China Sea; North Pacific Ocean,32.433333,131.666667
62340,Aokata,Japan,Korea Strait; North Pacific Ocean,32.983333,129.066667
62440,Izuhara,Japan,Korea Strait; North Pacific Ocean,34.2,129.3
61960,Komatsushima,Japan,Sea of Japan; North Pacific Ocean,34.016667,134.6
62333,Matsu-Shima,Japan,East China Sea; North Pacific Ocean,32.933333,129.6
42300,Ormos Mikro Vathi,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,38.433333,23.6
43120,Rethimnon,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,35.366667,24.466667
9680,Trujillo,Honduras,Caribbean Sea; North Atlantic Ocean,15.916667,-85.95
43100,Soudha,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,35.483333,24.183333
42230,Piraievs,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,37.933333,23.65
1000,Pituffik (Thule Air Base),Greenland,Baffin Bay; Arctic Ocean,76.533333,-68.866667
41010,Rijeka Luka,Croatia,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,45.333333,14.433333
40880,Umag,Croatia,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,45.433333,13.516667
51130,Surabaya,Indonesia,Bali Sea; Java Sea; South Pacific Ocean,-7.2,112.733333
61980,Susaki Ko,Japan,Sea of Japan; North Pacific Ocean,33.383333,133.3
62170,Tsukumi Ko,Japan,Korea Strait; North Pacific Ocean,33.083333,131.866667
50060,Pulau Sambu,Indonesia,Strait of Malacca; Indian Ocean,1.166667,103.9
61965,Tachibana,Japan,Sea of Japan; North Pacific Ocean,33.866667,134.666667
50210,Pangkalpinang,Indonesia,Natuna Sea; South China Sea; South Pacific Ocean,-2.116667,106.133333
51502,Udang Oilfield,Indonesia,South China Sea; North Pacific Ocean,4.033333,106.483333
51820,Samarinda,Indonesia,Makassar Strait; South Pacific Ocean,-0.516667,117.116667
48399,Umm Qasr,Iraq,Persian Gulf; Indian Ocean,30.016667,47.95
61760,Sakaiminato,Japan,Sea of Japan; North Pacific Ocean,35.533333,133.233333
50935,Tanjung Sekong,Indonesia,"Indian Ocean, Java Sea; South Pacific Ocean",-5.916667,106
50040,Tanjungpinang,Indonesia,Natuna Sea; South China Sea; South Pacific Ocean,0.916667,104.45
61540,Tanabe Ko,Japan,Sea of Japan; North Pacific Ocean,33.716667,135.366667
62121,Yahata,Japan,Korea Strait; North Pacific Ocean,33.866667,130.816667
40440,Crotone,Italy,Ionian Sea; Mediterranean Sea; North Atlantic Ocean,39.078,17.136
40580,Porto Di Barletta,Italy,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,41.334,16.292
40530,Bari,Italy,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,41.146,16.846
40660,Ancona,Italy,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,43.629,13.494
56550,Apra Harbor,Guam,North Pacific Ocean,13.45,144.616667
48460,Bandar Khomeyni,Iran,Persian Gulf; Indian Ocean,30.433333,49.083333
43165,Kali Limenes,Greece,Mediterranean Sea; North Atlantic Ocean,34.933333,24.833333
41720,Kerkira,Greece,Ionian Sea; Mediterranean Sea; North Atlantic Ocean,39.616667,19.933333
39960,Napoli,Italy,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,40.833,14.275
39210,Cagliari,Italy,Mediterranean Sea; North Atlantic Ocean,39.19,9.102
34060,Galway,Ireland,North Atlantic Ocean,53.266667,-9.05
42905,Mikonos,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,37.45,25.333333
50517,Jabung Batanghari Marine Terminal,Indonesia,Natuna Sea; South China Sea; South Pacific Ocean,-0.916667,104.066667
42600,Kavala,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,40.933333,24.4
39830,Anzio - Nettuno,Italy,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,41.446,12.637
39860,Gaeta,Italy,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,41.223,13.577
40550,Molfetta,Italy,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,41.216667,16.6
42120,Lavrio,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,37.7,24.066667
51120,Gresik,Indonesia,Bali Sea; Java Sea; South Pacific Ocean,-7.15,112.65
53130,Merauke,Indonesia,Arafura Sea; South Pacific Ocean,-8.483333,140.383333
34110,Limerick,Ireland,North Atlantic Ocean,52.633333,-8.616667
50070,Lalang Marine Terminal,Indonesia,Strait of Malacca; Indian Ocean,1.183333,102.216667
51890,Banjarmasin,Indonesia,Java Sea; South Pacific Ocean,-3.333333,114.583333
61425,Omaezaki Ko,Japan,North Pacific Ocean,34.6,138.233333
61130,Nemuro Ko,Japan,North Pacific Ocean,43.333333,145.583333
61720,Hagi Ko,Japan,Sea of Japan; North Pacific Ocean,34.416667,131.4
61730,Hamada Ko,Japan,Sea of Japan; North Pacific Ocean,34.9,132.083333
42630,Alexandroupoli,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,40.833333,25.883333
42840,Neon Karlovas,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,37.8,26.683333
42880,Gavrio,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,37.883333,24.733333
39190,Arbatax,Italy,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,39.933333,9.7
39550,Marina Di Carrara,Italy,Ligurian Sea; Mediterranean Sea; North Atlantic Ocean,44.027,10.047
41790,Argostolion,Greece,Mediterranean Sea; North Atlantic Ocean,38.183333,20.516667
41880,Katakolon,Greece,Mediterranean Sea; North Atlantic Ocean,37.65,21.316667
42050,Navplio,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,37.566667,22.8
42160,Megara Oil Terminal,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,37.966667,23.4
61790,Miyazu,Japan,Sea of Japan; North Pacific Ocean,35.533333,135.2
61541,Yura,Japan,Sea of Japan; North Pacific Ocean,33.95,135.1
33880,Rathmullan,Ireland,North Atlantic Ocean,55.1,-7.533333
41290,Sibenik,Croatia,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,43.733333,15.883333
42340,Ormos Aliveriou,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,38.383333,24.05
42070,Spetses,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,37.266667,23.166667
41850,Patrai,Greece,Ionian Sea; Mediterranean Sea; North Atlantic Ocean,38.25,21.733333
39610,Vada,Italy,Ligurian Sea; Mediterranean Sea; North Atlantic Ocean,43.35,10.45
40240,Siracusa,Italy,Mediterranean Sea; North Atlantic Ocean,37.05,15.283333
39990,Torre Annunziata,Italy,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,40.75,14.45
40760,Porto Di Lido-Venezia,Italy,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,45.416667,12.433333
40040,Salerno,Italy,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,40.666667,14.75
50330,Palembang,Indonesia,Natuna Sea; South China Sea; South Pacific Ocean,-2.983333,104.766667
10870,Petit Goave,Haiti,Caribbean Sea; North Atlantic Ocean,18.433333,-72.866667
51770,Tanjung Arang  (Bunyu),Indonesia,Celebes Sea; North Pacific Ocean,3.466667,117.833333
50120,Toboali,Indonesia,Java Sea; South Pacific Ocean,-3.016667,106.45
61750,Sakai Ko,Japan,Sea of Japan; North Pacific Ocean,35.55,133.25
51254,Tanjung Benete,Indonesia,Indian Ocean,-8.9,116.75
50700,Pangkalansusu,Indonesia,Strait of Malacca; Indian Ocean,4.116667,98.216667
50380,Panjang,Indonesia,Indian Ocean,-5.466667,105.316667
40130,Porto Di Palermo,Italy,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,38.119,13.38
39740,Portovecchio Di Piombino,Italy,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,42.933,10.557
59485,General Santos,Philippines,Celebes Sea; North Pacific Ocean,6.116667,125.183333
59345,Nasipit Port,Philippines,Bohol Sea; Philippine inland seas; North Pacific Ocean,8.983333,125.333333
55695,Alofi,Niue,South Pacific Ocean,-19.033333,-169.933333
55440,Greymouth,New Zealand,Tasman Sea; South Pacific Ocean,-42.433333,171.216667
55400,Bluff Harbor,New Zealand,South Pacific Ocean,-46.6,168.333333
47105,Kilifi,Kenya,Indian Ocean,-3.633333,39.866667
46935,Nacala,Mozambique,Mozambique Channel; Indian Ocean,-14.533333,40.666667
46930,Mocambique,Mozambique,Mozambique Channel; Indian Ocean,-15.033333,40.733333
57320,Noumea,New Caledonia,Coral Sea; South Pacific Ocean,-22.283333,166.433333
56500,Nauru,Nauru,South Pacific Ocean,-0.533333,166.916667
46240,Okwori Terminal,Nigeria,Gulf of Guinea; North Atlantic Ocean,3.85,6.983333
46230,Calabar,Nigeria,Gulf of Guinea; North Atlantic Ocean,4.966667,8.316667
45812,Nouadhibou,Mauritania,North Atlantic Ocean,20.916667,-17.05
45793,Casablanca,Morocco,North Atlantic Ocean,33.6,-7.616667
45297,As Sidr,Libya,Gulf of Sidra; Mediterranean Sea; North Atlantic Ocean,30.633333,18.366667
45295,Al Burayqah,Libya,Gulf of Sidra; Mediterranean Sea; North Atlantic Ocean,30.416667,19.6
44200,Novorossiysk,Russia,Black Sea; North Atlantic Ocean,44.716667,37.783333
43560,Constanta,Romania,Black Sea; North Atlantic Ocean,44.166667,28.65
45950,Buchanan,Liberia,North Atlantic Ocean,5.866667,-10.066667
45940,Monrovia,Liberia,North Atlantic Ocean,6.316667,-10.816667
37990,Lisboa,Portugal,North Atlantic Ocean,38.7,-9.166667
31150,Dordrecht,Netherlands,North Sea; North Atlantic Ocean,51.816667,4.65
31010,Harlingen,Netherlands,North Sea; North Atlantic Ocean,53.183333,5.416667
38130,Funchal,Portugal,North Atlantic Ocean,32.633333,-16.916667
28720,Nowy Port,Poland,Baltic Sea; North Atlantic Ocean,54.416667,18.666667
15990,Ensenada,Mexico,North Pacific Ocean,31.866667,-116.633333
14955,La Pampilla Oil Terminal,Peru,South Pacific Ocean,-11.933333,-77.133333
23115,Moldtustranda,Norway,Norwegian Sea; North Atlantic Ocean,62.3,5.65
23451,Karsto,Norway,North Sea; North Atlantic Ocean,59.266667,5.516667
11090,Aguadilla,Puerto Rico,North Atlantic Ocean,18.433333,-67.15
11290,Mayaguez,Puerto Rico,North Atlantic Ocean,18.2,-67.15
11625,Grand Cul De Sac Bay,Saint Lucia,Caribbean Sea; North Atlantic Ocean,13.983333,-61.016667
30985,Eemshaven,Netherlands,North Sea; North Atlantic Ocean,53.45,6.833333
58100,Jose Panganiban,Philippines,Philippine inland seas; North Pacific Ocean,14.283333,122.683333
59380,Hinatuan,Philippines,Bohol Sea; Philippine inland seas; North Pacific Ocean,8.366667,126.333333
59400,Mati,Philippines,Celebes Sea; North Pacific Ocean,6.95,126.216667
59720,Bugo,Philippines,Bohol Sea; Philippine inland seas; North Pacific Ocean,8.516667,124.75
61060,Moskal Vo,Russia,Sea of Okhotsk; North Pacific Ocean,53.583333,142.5
56835,Kimbe,Papua New Guinea,Bismarck Sea; South Pacific Ocean,-5.133333,150.533333
48357,Mina Ash Shuaybah,Kuwait,Persian Gulf; Indian Ocean,29.033333,48.166667
48370,Al Kuwayt,Kuwait,Persian Gulf; Indian Ocean,29.35,47.933333
47107,Malindi,Kenya,Indian Ocean,-3.216667,40.133333
53250,Madang,Papua New Guinea,Bismarck Sea; South Pacific Ocean,-5.216667,145.816667
57810,Macau,Macau,South China Sea; North Pacific Ocean,22.183333,113.566667
57970,Basco,Philippines,Luzon Strait; North Pacific Ocean,20.45,121.966667
58655,Guiuan,Philippines,Philippine inland seas; North Pacific Ocean,11.033333,125.716667
58670,Catbalogan,Philippines,Philippine inland seas; North Pacific Ocean,11.766667,124.883333
58750,Baybay,Philippines,Philippine inland seas; North Pacific Ocean,10.683333,124.8
62775,Mezen,Russia,White Sea; Barents Sea; Arctic Ocean,65.833333,44.183333
59430,Davao,Philippines,Celebes Sea; North Pacific Ocean,7.066667,125.616667
59770,Basilian City (Isabela),Philippines,Sulu Sea; North Pacific Ocean,6.716667,121.966667
59800,Jolo,Philippines,Sulu Sea; North Pacific Ocean,6.05,121
60860,Okha,Russia,Sea of Okhotsk; North Pacific Ocean,53.55,143
12570,Iquitos,Peru,South Pacific Ocean,-3.75,-73.233333
45240,Darnah,Libya,Mediterranean Sea; North Atlantic Ocean,32.766667,22.65
45335,Az Zawiya,Libya,Mediterranean Sea; North Atlantic Ocean,32.8,12.716667
45785,Kenitra,Morocco,North Atlantic Ocean,34.3,-6.6
45802,Agadir,Morocco,North Atlantic Ocean,30.433333,-9.633333
56400,Majuro Atoll,Marshall Islands,North Pacific Ocean,7.083333,171.383333
14970,Chancay,Peru,South Pacific Ocean,-11.583333,-77.25
15427,Charco Azul,Panama,North Pacific Ocean,8.216667,-82.866667
48338,Al Jubayl,Saudi Arabia,Persian Gulf; Indian Ocean,27.083333,49.666667
48356,Mina Az Zawr,Kuwait,Persian Gulf; Indian Ocean,28.733333,48.4
49980,Muar,Malaysia,Strait of Malacca; Indian Ocean,2.05,102.566667
23450,Kopervik,Norway,North Sea; North Atlantic Ocean,59.283333,5.316667
11250,Las Mareas,Puerto Rico,Caribbean Sea; North Atlantic Ocean,17.95,-66.166667
45800,Essaouira,Morocco,North Atlantic Ocean,31.5,-9.783333
46207,Okrika,Nigeria,Gulf of Guinea; North Atlantic Ocean,4.716667,7.083333
46241,Akpo Oil Terminal,Nigeria,Gulf of Guinea; North Atlantic Ocean,3.133333,6.816667
57485,Kampong Saom,Cambodia,Gulf of Thailand; South China Sea; North Pacific Ocean,10.633333,103.5
46880,Inhambane,Mozambique,Mozambique Channel; Indian Ocean,-23.916667,35.4
47110,Lamu,Kenya,Indian Ocean,-2.266667,40.9
47430,Morondava,Madagascar,Mozambique Channel; Indian Ocean,-20.283333,44.3
47500,Manakara,Madagascar,Indian Ocean,-22.116667,48.05
53150,Daru,Papua New Guinea,Coral Sea; South Pacific Ocean,-9.066667,143.2
53165,Alotoa,Papua New Guinea,Solomon Sea; South Pacific Ocean,-10.316667,150.45
55030,Opua,New Zealand,South Pacific Ocean,-35.316667,174.116667
55330,Akaroa,New Zealand,South Pacific Ocean,-43.8,172.966667
58390,Mariveles,Philippines,South China Sea; North Pacific Ocean,14.433333,120.483333
31020,Den Helder,Netherlands,North Sea; North Atlantic Ocean,52.966667,4.783333
31215,Hansweert,Netherlands,North Sea; North Atlantic Ocean,51.45,4
37980,Figueira Da Foz,Portugal,North Atlantic Ocean,40.15,-8.85
38030,Faro,Portugal,North Atlantic Ocean,37.033333,-7.933333
45955,Cape Palmas,Liberia,North Atlantic Ocean,4.366667,-7.716667
58620,Masbate,Philippines,Philippine inland seas; North Pacific Ocean,12.366667,123.616667
59100,Lazi,Philippines,Bohol Sea; Philippine inland seas; North Pacific Ocean,9.133333,123.633333
60290,Kyomip'o,North Korea,Korea Bay; Yellow Sea; North Pacific Ocean,38.733333,125.616667
61040,Aleksandrovsk -Sakhalinskiy,Russia,Tatar Strait; North Pacific Ocean,50.9,142.133333
44090,Yeysk,Russia,Sea of Azov; Black Sea; North Atlantic Ocean,46.733333,38.266667
45040,Sayda,Lebanon,Mediterranean Sea; North Atlantic Ocean,33.5,35.35
37950,Porto De Leixoes,Portugal,North Atlantic Ocean,41.183333,-8.7
38110,Vila Do Porto,Portugal,North Atlantic Ocean,36.933333,-25.15
44070,Rostov-Na-Donu,Russia,Sea of Azov; Black Sea; North Atlantic Ocean,47.166667,39.716667
44060,Taganrog,Russia,Sea of Azov; Black Sea; North Atlantic Ocean,47.2,38.95
15710,Puerto Madero,Mexico,North Pacific Ocean,14.7,-92.45
11205,Puerto Yabucoa,Puerto Rico,Caribbean Sea; North Atlantic Ocean,18.05,-65.833333
31120,Vlaardingen,Netherlands,North Sea; North Atlantic Ocean,51.9,4.35
40330,Valletta Harbors,Malta,Mediterranean Sea; North Atlantic Ocean,35.9,14.516667
14990,Puerto Supe,Peru,South Pacific Ocean,-10.8,-77.75
23105,Sunndalsora,Norway,Norwegian Sea; North Atlantic Ocean,62.683333,8.55
15423,Vacamonte,Panama,Gulf of Panama; North Pacific Ocean,8.866667,-79.666667
38000,Setubal,Portugal,North Atlantic Ocean,38.516667,-8.9
21690,Stokkmarknes,Norway,Norwegian Sea; North Atlantic Ocean,68.566667,14.916667
38005,Sines,Portugal,North Atlantic Ocean,37.95,-8.866667
31210,Vlissingen,Netherlands,North Sea; North Atlantic Ocean,51.45,3.6
46920,Porto Belo,Mozambique,Mozambique Channel; Indian Ocean,-17.7,37.183333
15730,Salina Cruz,Mexico,North Pacific Ocean,16.166667,-95.2
43570,Sulina,Romania,Black Sea; North Atlantic Ocean,45.166667,29.666667
15917,Pichilingue,Mexico,Gulf of California; North Pacific Ocean,24.266667,-110.333333
31050,Zaandam,Netherlands,North Sea; North Atlantic Ocean,52.433333,4.833333
15460,Puerto Armuelles,Panama,North Pacific Ocean,8.266667,-82.85
15050,Salaverry,Peru,South Pacific Ocean,-8.233333,-78.983333
37940,Viana Do Castelo,Portugal,North Atlantic Ocean,41.7,-8.833333
23835,Sarpsborg,Norway,Skagerrak; North Atlantic Ocean,59.266667,11.1
44240,Sochi,Russia,Black Sea; North Atlantic Ocean,43.583333,39.733333
46910,Quelimane,Mozambique,Mozambique Channel; Indian Ocean,-17.883333,36.883333
58395,Subic Bay,Philippines,South China Sea; North Pacific Ocean,14.8,120.266667
62680,Pevek,Russia,East Siberian Sea; Arctic Ocean,69.716667,170.3
55000,Whangaroa,New Zealand,South Pacific Ocean,-35.05,173.766667
48297,Ras Laffan,Qatar,Persian Gulf; Indian Ocean,25.916667,51.583333
56450,Tarawa Atoll,Kiribati,North Pacific Ocean,1.333333,172.933333
57425,Tapis Marine Terminal A,Malaysia,South China Sea; North Pacific Ocean,5.516667,105.016667
55080,Tauranga,New Zealand,South Pacific Ocean,-37.633333,176.166667
55180,Wanganui,New Zealand,Tasman Sea; South Pacific Ocean,-39.95,175.033333
59820,Siasi,Philippines,Celebes Sea; North Pacific Ocean,5.55,120.816667
59725,Villanueva,Philippines,Bohol Sea; Philippine inland seas; North Pacific Ocean,8.583333,124.766667
59270,Puerto Princesa,Philippines,Sulu Sea; North Pacific Ocean,9.733333,118.733333
55275,Tarakohe,New Zealand,Tasman Sea; South Pacific Ocean,-40.85,172.9
62894,Vitino,Russia,White Sea; Barents Sea; Arctic Ocean,67.083333,32.316667
59780,Port Holland,Philippines,Sulu Sea; North Pacific Ocean,6.55,121.866667
48348,Ras Al Mishab,Saudi Arabia,Persian Gulf; Indian Ocean,28.116667,48.633333
58870,Tagbilaran,Philippines,Philippine inland seas; North Pacific Ocean,9.65,123.85
56810,Rabaul,Papua New Guinea,Bismarck Sea; South Pacific Ocean,-4.2,152.183333
58890,Tubigan,Philippines,Philippine inland seas; North Pacific Ocean,9.95,123.966667
60981,Shakhtersk,Russia,Tatar Strait; North Pacific Ocean,49.166667,142.066667
53170,Samarai,Papua New Guinea,Coral Sea; South Pacific Ocean,-10.616667,150.666667
48349,Ras Al Khafji,Saudi Arabia,Persian Gulf; Indian Ocean,28.433333,48.583333
59530,Pagadian,Philippines,Celebes Sea; North Pacific Ocean,7.833333,123.433333
60431,Tonghae,South Korea,Sea of Japan; North Pacific Ocean,37.533333,129.15
47750,Port Mathurin,Mauritius,Indian Ocean,-19.683333,63.416667
55770,Vaitape,French Polynesia,South Pacific Ocean,-16.5,-151.75
60880,Poronaysk,Russia,Sea of Okhotsk; North Pacific Ocean,49.216667,143.133333
60582,Zarubino,Russia,Sea of Japan; North Pacific Ocean,42.633333,131.083333
53282,Vanimo,Papua New Guinea,South Pacific Ocean,-2.683333,141.133333
56738,Wewak Harbor,Papua New Guinea,Bismarck Sea; South Pacific Ocean,-3.566667,143.633333
60325,Pyeongtaek Hang,South Korea,Yellow Sea; North Pacific Ocean,37,126.8
49825,Port Langkawi,Malaysia,Strait of Malacca; Indian Ocean,6.433333,99.766667
58770,Ormoc,Philippines,Philippine inland seas; North Pacific Ocean,11,124.6
53160,Port Moresby,Papua New Guinea,Coral Sea; South Pacific Ocean,-9.466667,147.133333
58205,Sorsogon,Philippines,Philippine inland seas; North Pacific Ocean,12.966667,124
59500,Polloc (Cotabato),Philippines,Celebes Sea; North Pacific Ocean,7.35,124.216667
48340,Ras  Tannurah,Saudi Arabia,Persian Gulf; Indian Ocean,26.633333,50.166667
8225,Annapolis,United States,North Atlantic Ocean,38.983333,-76.483333
8210,Baltimore,United States,North Atlantic Ocean,39.266667,-76.583333
8130,Camden,United States,North Atlantic Ocean,39.95,-75.133333
8080,Chester,United States,North Atlantic Ocean,39.85,-75.35
7810,Newark,United States,North Atlantic Ocean,40.7,-74.15
7790,Bayonne,United States,North Atlantic Ocean,40.683333,-74.1
7770,Hoboken,United States,North Atlantic Ocean,40.75,-74.016667
7610,Greenwich,United States,North Atlantic Ocean,41.016667,-73.616667
7570,Bridgeport,United States,North Atlantic Ocean,41.166667,-73.183333
7400,Fall River,United States,North Atlantic Ocean,41.7,-71.166667
7720,Albany,United States,North Atlantic Ocean,42.65,-73.75
46690,Jamestown,"Saint Helena, Ascension, and Tristan da Cunha",South Atlantic Ocean,-15.916667,-5.716667
56280,Honolulu,United States,North Pacific Ocean,21.3,-157.866667
47820,Berbera,Somalia,Gulf of Aden; Indian Ocean,10.45,45.016667
57120,Honiara,Solomon Islands,Solomon Sea; South Pacific Ocean,-9.416667,159.95
56970,Gizo Harbor,Solomon Islands,Solomon Sea; South Pacific Ocean,-8.1,156.85
45400,Mahdia,Tunisia,Mediterranean Sea; North Atlantic Ocean,35.5,11.066667
44870,Botas,Turkey,Mediterranean Sea; North Atlantic Ocean,36.883333,35.933333
50000,Keppel - (East Singapore),Singapore,Strait of Malacca; Indian Ocean,1.283333,103.85
44010,Mariupol,Ukraine,Sea of Azov; Black Sea; North Atlantic Ocean,47.083333,37.566667
44000,Berdyansk,Ukraine,Sea of Azov; Black Sea; North Atlantic Ocean,46.75,36.783333
40860,Koper,Slovenia,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,45.55,13.733333
45867,Bonthe,Sierra Leone,North Atlantic Ocean,7.533333,-12.5
6940,Camden,United States,North Atlantic Ocean,44.216667,-69.066667
7340,Edgartown,United States,North Atlantic Ocean,41.383333,-70.5
6900,Bangor,United States,North Atlantic Ocean,44.8,-68.766667
6860,Castine,United States,North Atlantic Ocean,44.383333,-68.733333
19800,Anchorage,United States,Cook Inlet; Gulf of Alaska; North Pacific Ocean,61.216667,-149.9
19640,Cordova,United States,Gulf of Alaska; North Pacific Ocean,60.55,-145.766667
19480,Chatham,United States,Alaska-Canada coastal waters; North Pacific Ocean,57.516667,-134.933333
18055,Cherry Point,United States,Alaska-Canada coastal waters; North Pacific Ocean,48.866667,-122.75
18050,Bellingham,United States,Alaska-Canada coastal waters; North Pacific Ocean,48.75,-122.5
17060,Aberdeen,United States,North Pacific Ocean,46.983333,-123.816667
16850,Astoria,United States,North Pacific Ocean,46.2,-123.833333
16700,Crescent City,United States,North Pacific Ocean,41.75,-124.2
16670,Eureka,United States,North Pacific Ocean,40.8,-124.183333
16630,Bodega Bay,United States,North Pacific Ocean,38.333333,-123.05
4790,Calumet Harbor,United States,Lake Michigan; Great Lakes,41.733333,-87.516667
4710,Holland,United States,Lake Michigan; Great Lakes,42.783333,-86.133333
